PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate
03HMG,8/6pp/8/6P1/4KPk1/8/8/8 b - - 5 51,h7h6 g5h6 g7h6 f4f5 g4g5 e4e5 h6h5 f5f6,1712,82,92,997,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/KRCPsQwA/black#102,,
03HO5,r5k1/ppQbRp1p/3P1p2/1q6/3P4/2P2P2/P5PP/6K1 b - - 2 21,a8e8 c7d7 b5b1 g1f2,1634,75,88,1754,crushing endgame short,https://lichess.org/Me4nP1si/black#42,,
03HQ6,8/2R2p2/5kp1/7p/5K2/5P1P/4r1P1/8 w - - 3 42,g2g4 g6g5 f4g3 h5h4,1198,75,88,229,endgame mate mateIn2 rookEndgame short,https://lichess.org/MRMw9vzC#83,,
03HTm,2r2k2/3R2p1/2p3Kp/1pp5/6P1/1P1P3P/8/8 b - - 0 38,c8e8 d7f7 f8g8 f7g7,1159,137,38,13,crushing endgame rookEndgame short,https://lichess.org/RDxAu1xd/black#76,,
03HWv,r2q1r2/2p1k1p1/p1n1pbQp/3p2P1/3P3P/PP1B1N2/5P2/R4RK1 b - - 0 24,f6d4 f3d4 c6d4 g6g7 f8f7 g7d4,1724,75,88,683,advantage capturingDefender fork long middlegame,https://lichess.org/ijUyTUu8/black#48,,
03HWw,2k4r/b1p5/2P2pp1/1p6/4P1p1/2Bp2Pr/PP3PK1/2R4R b - - 1 33,a7f2 h1h3 g4h3 g2f2,1316,78,92,5815,advantage endgame intermezzo short,https://lichess.org/VDHLZ7tt/black#66,,
03HYt,3k4/3r4/6R1/4R2p/1p2P2P/pP1bPK2/r4NP1/8 w - - 0 42,e5h5 d3e2 f3g3 e2h5,1742,77,97,5029,advantage endgame master short skewer,https://lichess.org/dOcMLROR#83,,
03Hd9,8/8/4p3/8/1k1p4/2p5/2K2P2/1N6 w - - 0 55,b1c3 d4c3 f2f4 b4c4,1103,77,94,1711,crushing defensiveMove endgame master short,https://lichess.org/KVybt48B#109,,
03Hed,1r3r1k/1b5p/p1qbBnp1/4pNB1/3p4/7Q/PP3PPP/R4RK1 w - - 12 24,h3h6 c6g2,722,86,100,452,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/OlBrghMq#47,,
03HfY,r3rbk1/5ppp/p2p4/1p1Qp3/4PPP1/1PP1q2P/PB6/1K1R1R2 b - - 2 20,e3h3 f4e5 a8a7 e5d6,1997,76,89,1825,advantage middlegame short,https://lichess.org/t2HQSCLZ/black#40,,
03Hh8,4r2k/p1p2qpp/1p1b4/8/3P1P1n/4BQ2/PP3P1P/R4R1K w - - 10 23,f3g3 f7d5 f2f3 h4f5,2042,86,85,30,advantage middlegame short,https://lichess.org/9BBnz69b#45,,
03HmK,3r1rk1/1p3p1n/p1p3pP/3pQ3/1q2P3/5PN1/P1PR4/5RK1 b - - 0 30,f7f6 e5c7 d8d7 c7d7,2141,85,88,50,crushing middlegame short,https://lichess.org/sxvZsuvj/black#60,,
03HnL,2r1Q2k/2rP2pp/1q3p2/8/1p6/1B4PP/P4bK1/2RR4 b - - 1 38,c8e8 d7e8q,962,95,97,256,advancedPawn backRankMate mate mateIn1 middlegame oneMove promotion,https://lichess.org/uSKKqY0r/black#76,,
03HpW,6k1/3b1rP1/3p4/2pqp1Q1/1p6/1P6/3N2R1/6K1 b - - 0 31,d5d4 g1h1 d7g4 g2g4,2111,80,82,78,crushing defensiveMove endgame short,https://lichess.org/hPHE4w6e/black#62,,
03HqP,B7/4Qpkp/5np1/pp3pb1/5q2/2P2P2/PP3PK1/4R3 w - - 5 28,a8c6 f6g4 e7c5 f4h2 g2f1 g5e3,2119,75,95,2993,advantage clearance endgame long master,https://lichess.org/uhYsiyui#55,,
03Ht0,r1bq1rk1/ppp2ppp/1bnp1n2/3Np1N1/1PP5/P3P3/2QP1PPP/R1B1KB1R b KQ - 2 9,h7h6 d5f6 g7f6 c2h7,1330,76,100,606,kingsideAttack mate mateIn2 opening short,https://lichess.org/JLSQEsZs/black#18,English_Opening English_Opening_Kings_English_Variation,
03HtZ,8/8/3k1p2/p1pBpKp1/1pP3P1/1P3P2/Pb6/8 w - - 17 52,f5f6 e5e4 f6f7 e4e3,1417,76,93,4678,bishopEndgame crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/wIHK2AaO#103,,
03HuZ,r4rk1/4bp2/2pqpnpN/p7/3P4/2N1P3/2Q2PPP/1B3RK1 b - - 0 22,g8h7 h6f7 f8f7 c2g6 h7h8 g6f7,1396,77,92,4321,attraction crushing fork long middlegame,https://lichess.org/4Aye5KRh/black#44,,
03HvY,7k/4q3/p2p1N2/1p2pKpp/8/2P5/PP5P/3R4 b - - 5 35,h8g7 d1d6 e5e4 d6d7 e7d7 f6d7,1864,79,93,1160,advantage endgame long pin,https://lichess.org/ckM7bi1P/black#70,,
03HzC,5rk1/p4pp1/2p5/5n1p/5Pbb/1BN5/PPPrNqPQ/R4R1K b - - 5 27,f5g3 e2g3 f2g3 h2g3 h4g3 c3e4 d2e2 e4g3,1376,77,91,679,advantage fork middlegame veryLong,https://lichess.org/OaBoDU7O/black#54,,
03I2G,5rkb/p2Q1R1p/1p2p1p1/4P1N1/8/q5PK/P3r2P/8 b - - 1 39,e2e5 f7f8 a3f8 d7h7,1716,75,85,769,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/Jd5BIPvX/black#78,,
03I3j,r1b2k2/6pp/p2Qp3/1p4q1/4P3/8/PP4PP/2R4K b - - 1 24,g5e7 c1f1 f8e8 d6c6,1409,78,92,2861,crushing endgame short,https://lichess.org/cGNbf1tj/black#48,,
03I3v,2r1r2k/1p1N2pp/1q6/p2n1b2/P1RP1p2/P3pP2/1B2Q1PP/2R3K1 b - - 6 26,c8c4 d7b6 c4c1 b2c1,1409,76,86,218,advantage middlegame short,https://lichess.org/Ph5TrJEt/black#52,,
03I4D,4b1B1/5pp1/pk2p2p/1p2P3/1P1K1P1P/P7/5P2/8 b - - 0 36,a6a5 b4a5 b6a5 d4c5,1355,77,81,278,bishopEndgame crushing endgame short,https://lichess.org/TTRwNELU/black#72,,
03I4O,5r2/2QP2k1/1p4p1/1Bp4p/2Pqp2P/6PK/5P2/8 b - - 4 52,f8f7 d7d8q f7c7 d8c7,1396,78,86,115,advancedPawn crushing endgame master masterVsMaster pin promotion short,https://lichess.org/Ln3sMviY/black#104,,
03I4V,r1b2rk1/ppp2ppp/8/3Qn1q1/2B5/8/PPP2PPP/RN2R1K1 b - - 1 11,f8e8 d5f7 e5f7 e1e8,1732,76,75,86,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/sGswDiYe/black#22,Italian_Game Italian_Game_Two_Knights_Defense,
03I4i,r1bqkr2/4npQN/1pn1p1p1/p1p5/4P3/P1PP4/B1P2PPP/R3K2R b KQq - 6 17,f8g8 h7f6,1189,75,99,1142,mate mateIn1 middlegame oneMove,https://lichess.org/wczJp7BS/black#34,Sicilian_Defense Sicilian_Defense_Old_Sicilian,
03I6Q,2r2rk1/1p3ppp/pqn1b3/2bpPp2/3N1P2/2P1BN2/P5PP/1R1Q1R1K b - - 8 17,b6c7 d4e6 f7e6 e3c5,1150,89,95,968,advantage discoveredAttack middlegame short,https://lichess.org/MCU0LaJS/black#34,French_Defense French_Defense_La_Bourdonnais_Variation,
03I6j,r2q3k/4bBpp/p7/1pp2P2/3nn3/7Q/PPP3PP/R1B2RK1 w - - 0 19,c2c3 d4e2 g1h1 e4f2 f1f2 d8d1 f2f1 d1f1,1264,75,97,4210,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/8IJOh9fa#37,,
03IAN,1r3r2/5p2/p3pQbk/n2pP3/3q4/6P1/P1B2PP1/2R1R1K1 b - - 3 30,a5c4 g1h2 d4g4 e1h1 g4h5 h2g1,2402,77,98,414,advantage clearance long middlegame pin quietMove,https://lichess.org/6l7ICA4B/black#60,,
03IJa,5rk1/1R3ppp/1p1Q4/q7/8/p5PP/5P1K/8 b - - 1 38,a3a2 b7b8 h7h6 b8f8,1745,107,89,23,crushing endgame short,https://lichess.org/ViJJUyON/black#76,,
03IMR,r2qkb1r/pp3ppp/4pn2/1N3b2/Q1nP4/5N2/PP3PPP/R1B1R1K1 b kq - 1 11,c4b6 b5d6 e8e7 d6f5,1998,75,94,6249,discoveredCheck doubleCheck mate mateIn2 opening pin short,https://lichess.org/0XON1rQ3/black#22,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,
03INy,3r3k/r2P2pp/p3R3/8/q2R1p2/5Q2/6PP/4N2K b - - 0 36,a4d4 e6e8 d8e8 d7e8q,979,81,95,122,advancedPawn backRankMate endgame mate mateIn2 promotion short,https://lichess.org/GMu7oxyb/black#72,,
03ISd,r1bqk2r/ppp2ppp/1n2p3/2Pp4/1b1PnB2/2N2NP1/PP2PP1P/2RQKB1R b Kkq - 0 8,b6c4 d1a4 c8d7 a4b4,1131,85,88,1143,crushing fork opening short,https://lichess.org/awNHuUn6/black#16,Queens_Gambit_Declined Queens_Gambit_Declined_Harrwitz_Attack,
03IYz,6k1/p4p1p/6p1/3r4/5P2/PPprR3/5PPP/2R3K1 w - - 2 34,g2g3 d3d1 c1d1 d5d1 g1g2 c3c2,1032,76,100,325,advancedPawn crushing endgame long rookEndgame,https://lichess.org/pBmGk2PZ#67,,
03IcO,2k1r3/1pp2pq1/1pp5/5R2/5B1p/2P3Q1/PP2r1PP/R6K w - - 0 23,g3g7 e2e1 a1e1 e8e1,519,93,100,115,backRankMate endgame mate mateIn2 short,https://lichess.org/3cASYnuK#45,,
03Idr,r1b2k1r/p1bp2p1/1pn4p/2p2q2/4N2N/1Q6/PP3PPP/R1B1R1K1 b - - 3 15,f5g4 e4g5 c7h2 g1h1,2424,77,91,3638,crushing defensiveMove opening quietMove short,https://lichess.org/xMYS66kx/black#30,Danish_Gambit Danish_Gambit_Other_variations,
03Idw,1q1r1rk1/pb3pbp/1p2p1p1/2p1n1B1/P1B1N3/2PP4/1P3PPP/R2QR1K1 w - - 7 17,e4f6 g7f6 g5f6 e5c4,1751,76,88,174,advantage master middlegame short,https://lichess.org/V34FJv3p#33,Sicilian_Defense Sicilian_Defense_Old_Sicilian,
03IjT,6k1/p4pp1/2p4p/2ppqP1N/3b2Q1/1P3PP1/P1P3KP/8 w - - 2 26,f5f6 e5e2 g2h3 e2f1 h3h4 g7g5 g4g5 h6g5,1711,75,86,306,crushing endgame veryLong,https://lichess.org/D2YqkNtQ#51,,
03Il0,2kr2r1/ppp2p1p/8/8/2P5/PP5q/2nN1QPB/R4RK1 w - - 5 21,a1c1 c2e3 g1h1 g8g2,2060,81,87,38,advantage middlegame pin short,https://lichess.org/4oxdyeZ6#41,,
03IoD,6k1/p4rp1/1p1pBnRp/2pPp3/8/2N2P2/PP1b3r/1K4R1 b - - 9 31,d2c3 g6g7 g8h8 g7f7,2129,79,85,292,crushing deflection kingsideAttack middlegame pin short,https://lichess.org/O6v3kYJh/black#62,,
03IuM,2k4r/ppq3pp/8/4np2/2r1p3/B1R3Q1/P4PPP/2R3K1 b - - 2 20,e5f3 g3f3 c4c3 f3c3 c7c3 c1c3,2177,76,85,73,advantage long middlegame,https://lichess.org/lpgDaBXN/black#40,,
03Iup,3R2k1/1rp2pp1/p1p1q1bp/8/4p3/P1B1Q3/1PP2PPP/6K1 b - - 0 22,g8h7 d8h8 h7h8 e3h6 h8g8 h6g7,2038,77,96,13253,attraction deflection endgame long master mate mateIn3 pin sacrifice,https://lichess.org/Nn0EHk3F/black#44,,
03Iw5,2kr2r1/1ppqn2Q/p1pbp3/8/4P3/2N1B3/PPP2PPP/R4RK1 w - - 4 14,a1d1 g8h8 h7h8 d8h8,1688,76,83,209,advantage middlegame short,https://lichess.org/18PG0ItC#27,Ruy_Lopez Ruy_Lopez_Exchange_Variation,
03IwZ,8/2p5/1p1p4/p2Pk1p1/P1P3P1/3KP3/8/8 w - - 0 36,e3e4 e5f4 d3d4 f4g4,1131,93,82,195,crushing endgame pawnEndgame short,https://lichess.org/aFHiC5Z5#71,,
03J5u,3r4/p7/7p/1PN1kpp1/P2n4/3R2P1/6KP/8 b - - 0 34,e5d5 d3d4 d5d4 c5e6 d4c4 e6d8,1351,86,52,98,attraction crushing endgame fork long sacrifice,https://lichess.org/Mh45BgCj/black#68,,
03J8u,r2q1rk1/p3bpp1/b1p1p2p/2p1P3/4N3/1PnP1NQ1/P1P3PP/R1B2RK1 w - - 3 16,c1h6 c3e2 g1h1 e2g3,818,84,78,87,master middlegame,https://lichess.org/bnTfuYxw#31,Sicilian_Defense Sicilian_Defense_Closed,
03JCJ,1r4k1/3p1pp1/1p1q3p/1Qr5/4P3/5PP1/PPP4P/1KR3R1 w - - 3 25,c1d1 d6d1 g1d1 c5b5,1400,99,88,33,advantage endgame queensideAttack short,https://lichess.org/E1VbhowB#49,,
03JFm,5r2/pp3pk1/2q3r1/4n3/3pbR2/Q3p1BP/PP2B2K/5R2 b - - 3 28,f8h8 a3e7 c6e6 e7e6,2383,89,88,362,advantage master middlegame short,https://lichess.org/sXHhDIiB/black#56,,
03JHV,6k1/5pbp/q5p1/6N1/1p1nQ3/6P1/P2K1P1P/2r4R b - - 1 26,c1h1 e4e8 g7f8 e8f7 g8h8 f7f8,972,84,91,1027,deflection endgame long mate mateIn3,https://lichess.org/xKsrHVF9/black#52,,
03JLw,b7/p7/5p2/3p1B1P/4p1K1/2k5/P1P3P1/8 b - - 0 32,d5d4 h5h6 e4e3 h6h7 e3e2 h7h8q,2377,86,90,656,advancedPawn advantage bishopEndgame endgame long promotion,https://lichess.org/HRxuAyuN/black#64,,
03JMe,5b1r/ppQ1kppp/5n2/1q1p4/8/4PbBP/P4P2/2R1K1R1 b - - 1 19,f6d7 c7d6 e7d8 c1c8 d8c8 d6c7,1992,79,91,1222,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/yKWEeHyC/black#38,,
03JOC,r2r3k/p1p2ppp/3b2q1/2pQ4/2P1p3/1P2P2P/PB3PP1/R2R2K1 w - - 4 21,d5c6 d6h2 g1h2 g6c6,1023,79,90,689,crushing discoveredAttack middlegame short,https://lichess.org/ozoLscxu#41,,
03JRQ,1r6/5pBp/p7/1p6/4p1Pk/7P/bPP1B1K1/8 b - - 0 26,a2d5 g7f6,771,98,94,117,endgame mate mateIn1 oneMove,https://lichess.org/nNoMZGVN/black#52,,
03JSh,r4rk1/ppp1q1p1/3p1pQn/3P2p1/3P2R1/3B3P/PP3PP1/R5K1 b - - 7 20,e7f7 g6h7,808,91,99,923,master mate mateIn1 middlegame oneMove,https://lichess.org/liHEU2JJ/black#40,,
03JUH,k6r/pb2p2p/1p1p2p1/8/2Q5/8/P1Pq2PP/1R4RK w - - 0 24,b1d1 b7g2 g1g2 d2d1,1067,99,90,558,crushing deflection endgame short,https://lichess.org/WUZqKyhD#47,,
03JVD,r7/6P1/8/8/5p2/5P1p/3RK3/2k5 w - - 1 51,e2e1 a8e8 d2e2 h3h2 e2e8 h2h1q,2073,82,91,4633,advancedPawn crushing endgame long pin promotion rookEndgame,https://lichess.org/WGbrUnZF#101,,
03JVX,2rq1rk1/bp3p1p/p3p1p1/1P2P3/5P2/P3p1NR/6PP/RQ5K b - - 1 23,d8d2 g3e4 d2d8 e4f6 d8f6 e5f6,1870,76,94,14746,crushing kingsideAttack long middlegame,https://lichess.org/rZ492NEy/black#46,,
03JVh,8/8/1K6/8/8/pPk5/P7/8 w - - 1 53,b6b5 c3b2 b5c4 b2a2 c4c3 a2b1 b3b4 a3a2,1066,102,94,504,advancedPawn crushing endgame pawnEndgame veryLong,https://lichess.org/nYLjQRsQ#105,,
03JWQ,2r3k1/4ppbp/6p1/2B1P3/3P4/6P1/4bqBP/Q3R2K w - - 0 32,c5e7 e2f3 e1g1 c8c2 a1f1 f2f1 g1f1 f3g2,2194,76,95,1363,crushing middlegame pin quietMove veryLong,https://lichess.org/lv42cukS#63,,
03JeC,5rk1/3PQppp/p7/6P1/8/2pq4/P5PP/4R2K b - - 0 30,c3c2 e7f8 g8f8 e1e8,1544,75,89,354,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/yY9Iks5E/black#60,,
03JhA,1r5r/4q1kp/6p1/pp1Q1P2/3Rp3/2P1R3/P6P/6K1 b - - 0 28,e7g5 e3g3 h8d8 g3g5,1908,79,92,2109,crushing defensiveMove endgame short,https://lichess.org/NNAH5XRc/black#56,,
03Jhn,r3kbnr/p4ppp/npp1p3/3pP3/3P1P2/2B2NP1/PqP4P/RN1QK2R b KQkq - 1 11,b2b5 a2a4 b5c4 f3d2,1843,102,72,29,advantage opening short,https://lichess.org/d1QrSINn/black#22,Caro-Kann_Defense Caro-Kann_Defense_Maroczy_Variation,
03JjV,r2qk2r/pppbppbp/2n3p1/4P2n/2B2B2/2P3P1/PP3P1P/RN1QK1NR b KQkq - 0 9,c6e5 f4e5 g7e5 d1d5 d7g4 d5f7,1988,88,91,2984,advantage attackingF2F7 long opening,https://lichess.org/L4IEJtBO/black#18,Modern_Defense Modern_Defense_Other_variations,
03JlF,5rk1/2p3p1/p1q1pn1p/1p2p3/4P2P/1QP2N1P/PP4P1/3R2K1 w - - 1 27,f3e5 c6c5 d1d4 c5e5,1140,75,98,7031,crushing endgame fork short,https://lichess.org/1FbU8zjc#53,,
03JlS,2rR2k1/p3rpp1/1p2bq1p/1N6/8/P3P3/1PQ2PPP/3R2K1 b - - 15 26,c8d8 d1d8 e7e8 d8e8,609,83,73,142,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/P5To7ode/black#52,,
03JmU,r3k1nr/1bq2ppp/p2bp3/1B2R3/5B2/P1N5/1P3PPP/R2Q2K1 b kq - 0 14,a6b5 c3b5 d6e5 b5c7 e5c7 f4c7,1384,77,95,7196,advantage fork long middlegame xRayAttack,https://lichess.org/INAIGD4C/black#28,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,
03Jo2,r4r2/2p2pp1/2p2q2/p1bn1b2/3k4/6QP/PPP2P2/R1BR2K1 b - - 5 21,d4c4 g3b3,1389,81,89,424,mate mateIn1 middlegame oneMove,https://lichess.org/OzEk8gb9/black#42,,
03JyE,6k1/4q3/2p1P1p1/3pQpNp/3P1P2/1rp4P/6PK/8 b - - 3 42,c3c2 g5f7 e7f7 e6f7 g8f7 e5c7,1789,75,86,81,advancedPawn attraction crushing endgame exposedKing long quietMove,https://lichess.org/yqtWDmny/black#84,,
03K14,8/8/6P1/5P2/2k5/1p5r/1Kp5/2R5 b - - 0 53,h3h8 g6g7 h8a8 c1a1 c2c1b a1c1,2511,91,73,131,advancedPawn crushing endgame long rookEndgame,https://lichess.org/vBgyFox8/black#106,,
03K1e,1k3n2/pb3R2/1p1bp3/1Qp5/2B5/PP6/K1P2P2/6q1 b - - 3 29,g1g6 b5e8 b7c8 c4d3 g6f7 e8f7,2286,78,82,110,advantage long middlegame,https://lichess.org/fUQkF9fO/black#58,,
03K2X,2krq2r/ppp2N2/4p2p/6pQ/1bPnN3/6P1/PP3PP1/R4RK1 w - - 1 18,g3g4 d4e2 g1h1 e2f4,1654,75,77,1569,crushing middlegame short,https://lichess.org/jmG6qkiQ#35,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,
03K3h,6k1/4pqbp/3p2p1/3P1p2/1p1B4/1Pr4P/2PR2P1/3Q1K2 b - - 0 34,f7d5 d4c3 d5b5 d1e2 b5e2 d2e2 g7c3 e2e7,2162,79,91,625,advantage endgame master veryLong,https://lichess.org/WC6ISEad/black#68,,
03KCz,1k1r2r1/2pqb1p1/p1b5/1p2p3/4N2p/1P1PB2P/P1P1QPP1/R4RK1 w - - 1 19,e4c5 e7c5 e3c5 d7d5 f2f3 d5c5,1946,82,82,62,advantage long middlegame,https://lichess.org/CnIzdF1n#37,Bishops_Opening Bishops_Opening_Berlin_Defense,
03KEl,8/B2kbp1b/1Q1p1P2/1p6/1p2p1r1/2r5/P1P5/R4RK1 w - - 0 30,g1h1 c3h3,1256,127,66,59,mate mateIn1 middlegame oneMove,https://lichess.org/cDwJbKab#59,,
03KFS,r3k2r/1bpn1ppp/1p2p3/p2pN3/3P1P1q/2PBPNn1/PP2Q2P/R3K2R b KQkq - 1 13,g3e2 f3h4 e2f4 e3f4,1996,82,66,74,advantage hangingPiece middlegame short trappedPiece,https://lichess.org/ULK38JQc/black#26,Torre_Attack Torre_Attack_Classical_Defense,
03KHB,3k3r/7p/1pppPp2/p3b3/1R3P2/3B3P/PP4P1/6K1 w - - 0 26,b4b6 e5d4 g1f1 d4b6,857,100,89,996,advantage endgame fork short,https://lichess.org/XSlmX5QQ#51,,
03KIL,2k4r/bpp2pp1/p6p/8/Q2p4/1N6/PPq2PPP/4R1K1 b - - 3 28,d4d3 e1e8 h8e8 a4e8,1065,93,93,76,endgame mate mateIn2 queensideAttack short,https://lichess.org/jAesY4Kw/black#56,,
03KJd,8/4k3/5R2/3pPp2/p1pP1K2/2P5/r7/8 w - - 3 40,f4f5 a2f2 f5g6 f2f6 e5f6 e7f8,1310,80,93,174,crushing defensiveMove endgame long rookEndgame,https://lichess.org/rI01XL74#79,,
03KL2,3Q1nk1/5p2/3Bp2p/2Pp2p1/P2P4/2N1P1qn/6P1/1R4K1 w - - 0 32,g1f1 g3f2,829,82,74,146,mate mateIn1 middlegame oneMove,https://lichess.org/xatjbxTb#63,,
03KOl,rnbq2k1/p4pbp/3p2p1/1NpP1rN1/5B2/5Q1P/PP3PP1/R4RK1 b - - 5 15,c8a6 b5d6 d8d6 f4d6,1392,79,94,1252,advantage master middlegame short,https://lichess.org/XY0i7B6W/black#30,Benoni_Defense Benoni_Defense_Classical_Variation,
03KOx,r5k1/pp3p2/2p3p1/3r2qp/8/1PQNPn1B/P3R1P1/2R3K1 w - - 0 32,g1h1 g5g3 g2f3 g3h3 e2h2 h3f3,1928,76,86,189,middlegame,https://lichess.org/fI9tCbyL#63,,
03KUd,1qr1k3/1p4rp/p1n1Q3/8/8/P5P1/1P3PP1/2RR2K1 b - - 0 23,g7e7 e6g8,1129,85,95,2851,mate mateIn1 middlegame oneMove,https://lichess.org/qruSYadA/black#46,,
03KVq,2r1r1k1/p4p2/1p3qpp/3b4/1P1p4/3Q1N1P/P4PP1/4RRK1 b - - 1 22,d5c4 e1e8 c8e8 d3c4,1126,77,98,1138,advantage middlegame short,https://lichess.org/q3wCMUNo/black#44,,
03KYx,r1bq1r2/p4ppk/1p3b2/n2P2N1/7P/P7/1B3PP1/R2QK2R b KQ - 1 16,f6g5 h4g5 h7g8 d1h5,1579,76,89,2037,crushing discoveredAttack discoveredCheck master middlegame short,https://lichess.org/wlDqw718/black#32,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation,
03KZ3,8/8/8/4p3/PpK4p/5k1P/8/8 w - - 0 41,c4b4 e5e4 a4a5 e4e3 a5a6 e3e2,1141,79,67,133,advancedPawn crushing endgame long pawnEndgame quietMove,https://lichess.org/Evzg9xWG#81,,
03KZS,8/7K/1p4p1/p4k1p/P6P/6P1/1P6/8 w - - 6 49,h7g7 g6g5 h4g5 f5g5,1663,75,83,275,crushing endgame pawnEndgame short,https://lichess.org/aj35eEnA#97,,
03KcV,3r1rk1/2q2pp1/p2b1n1p/1p6/1P6/P1p2N1P/B1P2PP1/R1Q1R1K1 w - - 1 26,e1e3 d6f4 c1f1 f4e3,1581,74,83,80,advantage middlegame short,https://lichess.org/bX34wOvd#51,,
03Kcp,8/5R1P/8/1p4k1/2r5/1K6/8/8 b - - 0 42,c4c8 f7g7 g5h6 g7g8 h6h7 g8c8,1279,77,76,152,crushing endgame long rookEndgame,https://lichess.org/ciXPC43B/black#84,,
03Kic,2k5/1p6/1B1p1bp1/PK1Ppp2/4P2p/5P1P/6P1/8 b - - 0 38,f6g5 a5a6 b7a6 b5c6,2123,79,91,1880,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/TSCbkBNp/black#76,,
03KkY,r2r2k1/6pp/p2Np1q1/1pP5/3Pbn2/P1Q2PP1/7P/2R2RK1 w - - 0 28,f3e4 f4e2 g1g2 e2c3,914,95,92,1832,crushing fork middlegame short,https://lichess.org/uow5MZF8#55,,
03KsD,r5k1/1p3pp1/pq5p/2R1Q3/2b2B2/8/PPP3PP/7K w - - 0 21,c5c4 b6f2 h2h3 f2f1 h1h2 f1c4,2037,76,88,180,crushing endgame fork long,https://lichess.org/PGcrgUmJ#41,,
03KsN,1r6/p4p2/2pk2p1/3p3R/2P2Q1P/3K4/Pq6/4r3 b - - 6 34,d6c5 h5d5 c6d5 f4c7 c5b4 c7b8,1828,75,93,233,advantage endgame interference long sacrifice,https://lichess.org/Uf06BpO5/black#68,,
03L0n,6k1/3R2p1/7p/P7/rP6/4nPKP/6P1/8 w - - 5 39,d7d4 e3f5 g3f4 f5d4,918,101,93,344,crushing endgame fork master short,https://lichess.org/hIOmOtkQ#77,,
03L37,r4rn1/2pbq1k1/p1n1pN1p/1p1pP1Q1/3P2P1/2N5/PPP2P2/R3KB1R b KQ - 0 17,h6g5 h1h7 g7g6 f1d3,1461,77,96,15091,mate mateIn2 middlegame short,https://lichess.org/puqcMNjD/black#34,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,
03L7e,8/8/3p1p1p/1p2k1p1/1P4PP/2PK2P1/8/8 b - - 1 35,e5d5 h4h5 d5e5 c3c4 b5c4 d3c4 d6d5 c4d3,2371,78,91,2340,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/rVOLIgJD/black#70,,
03L7g,5rk1/1p4p1/p3p2p/6q1/3N1n2/P4Q1P/1PP3P1/4B2K b - - 0 29,f4d5 f3f8 g8f8 d4e6 f8f7 e6g5,1323,86,71,82,advantage attraction endgame fork long sacrifice,https://lichess.org/dAL26HhI/black#58,,
03LKc,r5k1/5p1p/p5p1/8/2Q5/1P4Nn/P5PP/R5qK w - - 8 30,a1g1 h3f2,938,151,88,79,endgame mate mateIn1 oneMove smotheredMate,https://lichess.org/0dpJ9eKf#59,,
03LO0,r2qkbnr/pp2pppp/2np4/2p5/Q1b5/4P1P1/PP1PNPBP/RNB1K2R b KQkq - 1 6,c4e2 g2c6 b7c6 a4c6 d8d7 c6a8,1141,82,93,1515,advantage deflection long opening,https://lichess.org/81BQyLgw/black#12,English_Opening English_Opening_Symmetrical_Variation,
03LO1,1r6/2R2p1k/1K2b2n/2R1P3/p2p1Q2/P2N4/1P2P3/7q w - - 13 46,b6a5 h1a8 c7a7 a8a7,1297,76,94,984,mate mateIn2 middlegame short,https://lichess.org/Iwmbhp4P#91,,
03LPW,2r5/5k2/p3pp2/1p1p1N1p/3P1P2/4Pq2/PP3r1B/4QKR1 w - - 0 33,e1f2 c8c1,1107,77,100,98,endgame mate mateIn1 oneMove,https://lichess.org/qztMpySu#65,,
03LQm,1k2n3/pB6/K7/8/2P5/8/8/8 w - - 14 65,c4c5 e8c7 a6a5 b8b7,945,84,91,269,crushing deflection endgame short,https://lichess.org/3mx17wS7#129,,
03LTE,3k1nr1/p3b3/3p3Q/4q3/2R5/6P1/5PP1/3R2K1 b - - 0 26,g8h8 h6c1 d8e8 d1e1,2388,83,82,170,crushing middlegame quietMove short,https://lichess.org/SEcuUnbb/black#52,,
03LTp,8/R2Q4/1k3q1p/1pp1p3/3p4/1P1P3P/1KP2r2/8 b - - 4 36,f6c6 a7a6 b6a6 d7c6,1320,77,92,562,attraction crushing deflection endgame short,https://lichess.org/RKtTl4ns/black#72,,
